cvrnummer,formkode,kortbeskrivelse,langbeskrivelse,gyldigfra,gyldigtil
35048278,80,APS,Anpartsselskab,2013-01-29,2200-01-01
35052534,80,APS,Anpartsselskab,2013-03-01,2016-10-03
35139923,80,APS,Anpartsselskab,2013-03-13,2200-01-01
35212205,80,APS,Anpartsselskab,2013-04-09,2019-06-18
35024271,80,APS,Anpartsselskab,2013-01-01,2200-01-01
34888841,80,APS,Anpartsselskab,2012-12-19,2200-01-01
34889031,80,APS,Anpartsselskab,2012-12-12,2014-09-03
35140263,80,APS,Anpartsselskab,2013-03-08,2200-01-01
35140328,80,APS,Anpartsselskab,2013-03-01,2200-01-01
34890137,80,APS,Anpartsselskab,2012-12-13,2200-01-01
34890307,80,APS,Anpartsselskab,2012-12-18,2016-04-12
35041095,80,APS,Anpartsselskab,2013-02-10,2200-01-01
35044965,80,APS,Anpartsselskab,2013-02-18,2200-01-01
35053433,80,APS,Anpartsselskab,2013-03-01,2200-01-01
35204849,80,APS,Anpartsselskab,2013-03-20,2200-01-01
34883793,80,APS,Anpartsselskab,2012-12-12,2015-06-24
34884137,80,APS,Anpartsselskab,2012-12-10,2200-01-01
34891052,80,APS,Anpartsselskab,2012-12-18,2200-01-01
34891230,80,APS,Anpartsselskab,2012-12-18,2200-01-01
34903271,80,APS,Anpartsselskab,2013-01-01,2019-05-06
35041699,80,APS,Anpartsselskab,2013-02-14,2200-01-01
35054022,80,APS,Anpartsselskab,2013-03-01,2200-01-01
35054146,80,APS,Anpartsselskab,2013-03-01,2017-11-08
34884730,80,APS,Anpartsselskab,2012-12-13,2200-01-01
34903301,80,APS,Anpartsselskab,2013-01-01,2014-04-27
34903360,80,APS,Anpartsselskab,2013-01-01,2014-03-12
35041958,80,APS,Anpartsselskab,2013-02-14,2200-01-01
35042296,80,APS,Anpartsselskab,2013-01-31,2200-01-01
34892695,80,APS,Anpartsselskab,2012-12-21,2200-01-01
35142053,80,APS,Anpartsselskab,2013-03-05,2014-03-14
34894256,80,APS,Anpartsselskab,2012-12-20,2200-01-01
34898847,80,APS,Anpartsselskab,2013-01-01,2014-04-08
34899029,80,APS,Anpartsselskab,2013-01-01,2200-01-01
35038787,80,APS,Anpartsselskab,2013-02-05,2200-01-01
35411178,80,APS,Anpartsselskab,2013-07-29,2200-01-01
35415203,80,APS,Anpartsselskab,2013-08-19,2200-01-01
32338267,80,APS,Anpartsselskab,2013-04-29,2018-01-24
35232834,80,APS,Anpartsselskab,2013-04-29,2200-01-01
35375678,80,APS,Anpartsselskab,2013-06-13,2200-01-01
35375821,80,APS,Anpartsselskab,2013-06-13,2200-01-01
35376151,80,APS,Anpartsselskab,2013-02-15,2200-01-01
35390669,80,APS,Anpartsselskab,2013-06-27,2200-01-01
35391096,80,APS,Anpartsselskab,2013-06-29,2200-01-01
35391282,80,APS,Anpartsselskab,2013-07-01,2200-01-01
35404546,80,APS,Anpartsselskab,2013-07-19,2017-08-14
35254234,80,APS,Anpartsselskab,2013-05-30,2200-01-01
35376704,80,APS,Anpartsselskab,2013-06-01,2016-03-08
35385258,80,APS,Anpartsselskab,2013-06-20,2200-01-01
35465871,80,APS,Anpartsselskab,2013-08-26,2200-01-01
35254676,80,APS,Anpartsselskab,2013-05-28,2200-01-01
35231560,80,APS,Anpartsselskab,2013-04-11,2200-01-01
35239731,80,APS,Anpartsselskab,2013-02-05,2200-01-01
35392262,80,APS,Anpartsselskab,2013-06-27,2018-12-14
35255095,80,APS,Anpartsselskab,2013-06-07,2200-01-01
35255109,80,APS,Anpartsselskab,2013-06-07,2200-01-01
35228160,80,APS,Anpartsselskab,2013-04-12,2200-01-01
35386424,80,APS,Anpartsselskab,2013-06-19,2200-01-01
35410414,80,APS,Anpartsselskab,2013-08-06,2200-01-01
35377336,80,APS,Anpartsselskab,2013-06-11,2200-01-01
35240799,80,APS,Anpartsselskab,2013-05-01,2200-01-01
35466800,80,APS,Anpartsselskab,2013-08-26,2200-01-01
35466975,80,APS,Anpartsselskab,2013-08-19,2200-01-01
35393439,80,APS,Anpartsselskab,2013-07-02,2200-01-01
35393595,80,APS,Anpartsselskab,2013-06-20,2200-01-01
35381139,80,APS,Anpartsselskab,2013-06-20,2200-01-01
35400885,80,APS,Anpartsselskab,2013-07-10,2200-01-01
35256229,80,APS,Anpartsselskab,2013-06-10,2200-01-01
35378367,80,APS,Anpartsselskab,2013-06-04,2200-01-01
35378693,80,APS,Anpartsselskab,2013-05-15,2200-01-01
35387757,80,APS,Anpartsselskab,2013-06-27,2200-01-01
35252738,80,APS,Anpartsselskab,2013-05-29,2200-01-01
35388265,80,APS,Anpartsselskab,2013-06-17,2200-01-01
35394923,80,APS,Anpartsselskab,2013-07-04,2200-01-01
35670483,80,APS,Anpartsselskab,2014-02-13,2200-01-01
25462777,80,APS,Anpartsselskab,2013-12-01,2200-01-01
35472789,80,APS,Anpartsselskab,2013-09-11,2200-01-01
35532595,80,APS,Anpartsselskab,2013-11-15,2019-04-16
32308449,80,APS,Anpartsselskab,2014-02-01,2014-09-11
32298826,80,APS,Anpartsselskab,2013-09-20,2200-01-01
35479090,80,APS,Anpartsselskab,2013-09-19,2018-10-10
35512837,80,APS,Anpartsselskab,2013-09-02,2200-01-01
32308783,80,APS,Anpartsselskab,2014-02-04,2200-01-01
35520937,80,APS,Anpartsselskab,2013-10-25,2018-05-15
35473378,80,APS,Anpartsselskab,2013-09-11,2200-01-01
25501659,80,APS,Anpartsselskab,2013-12-11,2200-01-01
35517715,80,APS,Anpartsselskab,2013-10-17,2200-01-01
35513752,80,APS,Anpartsselskab,2013-09-16,2200-01-01
35525289,80,APS,Anpartsselskab,2013-10-28,2200-01-01
35529225,80,APS,Anpartsselskab,2013-11-12,2200-01-01
25579836,80,APS,Anpartsselskab,2013-12-10,2200-01-01
35659080,80,APS,Anpartsselskab,2014-02-07,2200-01-01
35480374,80,APS,Anpartsselskab,2013-09-25,2200-01-01
35480463,80,APS,Anpartsselskab,2013-09-25,2019-05-29
35521585,80,APS,Anpartsselskab,2013-10-24,2016-03-10
35529586,80,APS,Anpartsselskab,2013-11-01,2200-01-01
35635033,80,APS,Anpartsselskab,2014-01-10,2200-01-01
35486046,80,APS,Anpartsselskab,2013-09-30,2200-01-01
35475427,80,APS,Anpartsselskab,2013-09-16,2019-03-01
35522131,80,APS,Anpartsselskab,2013-10-28,2200-01-01
25440498,80,APS,Anpartsselskab,2013-12-09,2200-01-01
25455533,80,APS,Anpartsselskab,2013-12-01,2016-12-19
35634541,80,APS,Anpartsselskab,2014-01-09,2200-01-01
25392620,80,APS,Anpartsselskab,2013-11-26,2200-01-01
35487077,80,APS,Anpartsselskab,2013-10-04,2200-01-01
32345611,80,APS,Anpartsselskab,2013-12-13,2200-01-01
35640584,80,APS,Anpartsselskab,2014-01-16,2200-01-01
35640789,80,APS,Anpartsselskab,2013-11-20,2200-01-01
35523170,80,APS,Anpartsselskab,2013-10-25,2200-01-01
35531467,80,APS,Anpartsselskab,2013-11-15,2019-05-06
25382714,80,APS,Anpartsselskab,2013-12-06,2019-06-03
32347134,80,APS,Anpartsselskab,2013-12-18,2018-08-16
35482598,80,APS,Anpartsselskab,2013-09-20,2200-01-01
35515933,80,APS,Anpartsselskab,2013-10-01,2200-01-01
35482857,80,APS,Anpartsselskab,2013-09-27,2200-01-01
32325688,80,APS,Anpartsselskab,2013-12-20,2200-01-01
25288165,80,APS,Anpartsselskab,2013-12-03,2200-01-01
35483381,80,APS,Anpartsselskab,2013-09-16,2200-01-01
35519726,80,APS,Anpartsselskab,2013-10-23,2200-01-01
35814396,80,APS,Anpartsselskab,2014-03-24,2200-01-01
35837140,80,APS,Anpartsselskab,2014-04-25,2200-01-01
35868062,80,APS,Anpartsselskab,1999-06-30,2200-01-01
25078535,80,APS,Anpartsselskab,2013-11-14,2014-06-27
30537432,80,APS,Anpartsselskab,2014-04-30,2200-01-01
35638784,80,APS,Anpartsselskab,2014-01-01,2014-11-23
35868771,80,APS,Anpartsselskab,2014-06-10,2200-01-01
31867304,80,APS,Anpartsselskab,2014-06-06,2014-08-21
25642708,80,APS,Anpartsselskab,2013-12-18,2200-01-01
35639853,80,APS,Anpartsselskab,2014-01-14,2200-01-01
35865993,80,APS,Anpartsselskab,2014-05-25,2200-01-01
35647643,80,APS,Anpartsselskab,2014-01-23,2200-01-01
35650679,80,APS,Anpartsselskab,2014-01-29,2200-01-01
35667113,80,APS,Anpartsselskab,2014-02-17,2200-01-01
35809023,80,APS,Anpartsselskab,2014-03-18,2200-01-01
25692977,80,APS,Anpartsselskab,2013-12-23,2200-01-01
25019520,80,APS,Anpartsselskab,2013-11-25,2018-02-26
32308740,80,APS,Anpartsselskab,2014-02-04,2200-01-01
25147316,80,APS,Anpartsselskab,2017-04-18,2018-09-18
35806644,80,APS,Anpartsselskab,2014-03-18,2200-01-01
35814124,80,APS,Anpartsselskab,2014-03-24,2200-01-01
35659021,80,APS,Anpartsselskab,2014-02-07,2014-11-19
25440226,80,APS,Anpartsselskab,2013-12-09,2200-01-01
25444914,80,APS,Anpartsselskab,2013-12-09,2018-07-11
25589319,80,APS,Anpartsselskab,2013-12-04,2200-01-01
35661530,80,APS,Anpartsselskab,2014-02-10,2200-01-01
35806555,80,APS,Anpartsselskab,2014-03-16,2015-03-24
25656806,80,APS,Anpartsselskab,2013-12-19,2200-01-01
25550668,80,APS,Anpartsselskab,2013-12-12,2200-01-01
35639497,80,APS,Anpartsselskab,2013-12-06,2018-10-31
25606132,80,APS,Anpartsselskab,2013-12-13,2200-01-01
32346871,80,APS,Anpartsselskab,2013-12-17,2200-01-01
25682068,80,APS,Anpartsselskab,2013-12-19,2200-01-01
32347339,80,APS,Anpartsselskab,2013-12-20,2200-01-01
25662172,80,APS,Anpartsselskab,2013-12-17,2200-01-01
35631216,80,APS,Anpartsselskab,2014-01-07,2017-10-27
25522761,80,APS,Anpartsselskab,2013-11-28,2200-01-01
32308813,80,APS,Anpartsselskab,2014-02-04,2200-01-01
35638911,80,APS,Anpartsselskab,2014-01-01,2200-01-01
35814906,80,APS,Anpartsselskab,2014-03-13,2200-01-01
35817093,80,APS,Anpartsselskab,2014-03-18,2200-01-01
35821791,80,APS,Anpartsselskab,2014-03-31,2200-01-01
35821740,80,APS,Anpartsselskab,2014-03-31,2200-01-01
30535723,80,APS,Anpartsselskab,2014-05-19,2200-01-01
30538250,80,APS,Anpartsselskab,2014-06-02,2200-01-01
35867694,80,APS,Anpartsselskab,2014-06-10,2200-01-01
35832521,80,APS,Anpartsselskab,2014-04-14,2200-01-01
30538307,80,APS,Anpartsselskab,2014-05-22,2200-01-01
35828613,80,APS,Anpartsselskab,2014-04-10,2017-08-17
35828648,80,APS,Anpartsselskab,2014-04-10,2017-08-17
35814248,80,APS,Anpartsselskab,2017-11-10,2018-03-01
36053569,80,APS,Anpartsselskab,2014-07-28,2019-03-07
36044462,80,APS,Anpartsselskab,2014-07-01,2017-07-31
36090855,80,APS,Anpartsselskab,2014-09-16,2200-01-01
36039191,80,APS,Anpartsselskab,2014-06-27,2200-01-01
36057505,80,APS,Anpartsselskab,2014-07-23,2200-01-01
36045361,80,APS,Anpartsselskab,2014-07-11,2200-01-01
36047321,80,APS,Anpartsselskab,2014-06-27,2200-01-01
36043369,80,APS,Anpartsselskab,2014-06-26,2200-01-01
36063696,80,APS,Anpartsselskab,2014-08-05,2200-01-01
36017198,80,APS,Anpartsselskab,2014-06-23,2200-01-01
36063068,80,APS,Anpartsselskab,2014-08-13,2200-01-01
36066571,80,APS,Anpartsselskab,2014-08-18,2200-01-01
36026197,80,APS,Anpartsselskab,2014-06-30,2019-06-20
36027681,80,APS,Anpartsselskab,2014-07-01,2200-01-01
35892265,80,APS,Anpartsselskab,2014-06-20,2200-01-01
35893474,80,APS,Anpartsselskab,2014-09-08,2200-01-01
36068736,80,APS,Anpartsselskab,2014-08-19,2200-01-01
36026642,80,APS,Anpartsselskab,2014-07-01,2200-01-01
36079576,80,APS,Anpartsselskab,2014-09-02,2200-01-01
36047283,80,APS,Anpartsselskab,2014-07-16,2200-01-01
36074841,80,APS,Anpartsselskab,2014-08-14,2200-01-01
36048719,80,APS,Anpartsselskab,2014-06-30,2200-01-01
36084960,80,APS,Anpartsselskab,2014-09-08,2200-01-01
36076194,80,APS,Anpartsselskab,2014-08-28,2200-01-01
36057149,80,APS,Anpartsselskab,2014-05-19,2200-01-01
36040785,80,APS,Anpartsselskab,2014-07-09,2018-05-24
32312004,80,APS,Anpartsselskab,2014-06-04,2200-01-01
36058242,80,APS,Anpartsselskab,2014-08-04,2200-01-01
36090316,80,APS,Anpartsselskab,2014-09-16,2018-03-19
35870482,80,APS,Anpartsselskab,2014-06-10,2200-01-01
36020199,80,APS,Anpartsselskab,2014-06-25,2200-01-01
36041374,80,APS,Anpartsselskab,2014-06-27,2200-01-01
36037652,80,APS,Anpartsselskab,2014-07-01,2200-01-01
36394560,80,APS,Anpartsselskab,2014-10-01,2200-01-01
36201754,80,APS,Anpartsselskab,2014-09-24,2200-01-01
36393548,80,APS,Anpartsselskab,2014-09-29,2200-01-01
36393556,80,APS,Anpartsselskab,2014-09-29,2200-01-01
35894640,80,APS,Anpartsselskab,2014-09-30,2200-01-01
36403470,80,APS,Anpartsselskab,2014-07-29,2200-01-01
36405732,80,APS,Anpartsselskab,2014-10-01,2200-01-01
36408987,80,APS,Anpartsselskab,2014-10-10,2200-01-01
36417218,80,APS,Anpartsselskab,2014-10-28,2200-01-01
36423439,80,APS,Anpartsselskab,2014-11-04,2200-01-01
36435364,80,APS,Anpartsselskab,2014-11-10,2200-01-01
36435399,80,APS,Anpartsselskab,2014-11-10,2200-01-01
36436115,80,APS,Anpartsselskab,2014-11-12,2200-01-01
36436131,80,APS,Anpartsselskab,2014-11-12,2200-01-01
36437324,80,APS,Anpartsselskab,2014-11-19,2200-01-01
36454385,80,APS,Anpartsselskab,2014-12-05,2200-01-01
36454423,80,APS,Anpartsselskab,2014-12-05,2015-01-11
36455829,80,APS,Anpartsselskab,2014-12-04,2200-01-01
35872183,80,APS,Anpartsselskab,2014-12-03,2200-01-01
36459298,80,APS,Anpartsselskab,2014-12-08,2200-01-01
36459743,80,APS,Anpartsselskab,2014-12-01,2015-06-28
36461403,80,APS,Anpartsselskab,2014-12-15,2200-01-01
36462825,80,APS,Anpartsselskab,2014-12-08,2200-01-01
36463325,80,APS,Anpartsselskab,2014-12-05,2200-01-01
36464771,80,APS,Anpartsselskab,2014-12-12,2200-01-01
36466367,80,APS,Anpartsselskab,2014-12-17,2017-03-08
36466472,80,APS,Anpartsselskab,2014-12-15,2016-11-24
36466715,80,APS,Anpartsselskab,2014-12-17,2200-01-01
36471182,80,APS,Anpartsselskab,2014-12-19,2200-01-01
36473940,80,APS,Anpartsselskab,2014-12-22,2200-01-01
36473959,80,APS,Anpartsselskab,2014-12-22,2200-01-01
36476826,80,APS,Anpartsselskab,2014-12-26,2200-01-01
36477199,80,APS,Anpartsselskab,2014-12-30,2015-01-26
36478799,80,APS,Anpartsselskab,2014-09-27,2200-01-01
35874097,80,APS,Anpartsselskab,2015-01-01,2200-01-01
36486880,80,APS,Anpartsselskab,2015-01-01,2015-04-06
36488255,80,APS,Anpartsselskab,2014-12-31,2200-01-01
36489901,80,APS,Anpartsselskab,2015-01-15,2200-01-01
36492171,80,APS,Anpartsselskab,2014-12-18,2200-01-01
35874593,80,APS,Anpartsselskab,2015-01-16,2200-01-01
36496908,80,APS,Anpartsselskab,2015-01-22,2200-01-01
36497718,80,APS,Anpartsselskab,2015-01-21,2200-01-01
36507381,80,APS,Anpartsselskab,2015-02-03,2200-01-01
36533293,80,APS,Anpartsselskab,2015-01-22,2018-12-25
36535326,80,APS,Anpartsselskab,2015-02-06,2015-04-06
36552816,80,APS,Anpartsselskab,2015-02-26,2200-01-01
35875824,80,APS,Anpartsselskab,2015-03-02,2200-01-01
36555157,80,APS,Anpartsselskab,2015-03-03,2200-01-01
36559241,80,APS,Anpartsselskab,2015-03-02,2200-01-01
36564334,80,APS,Anpartsselskab,2015-03-09,2200-01-01
36685654,80,APS,Anpartsselskab,2015-03-16,2200-01-01
36686901,80,APS,Anpartsselskab,2015-03-18,2200-01-01
36699213,80,APS,Anpartsselskab,2015-03-17,2200-01-01
36700491,80,APS,Anpartsselskab,2015-03-26,2200-01-01
36700874,80,APS,Anpartsselskab,2015-03-25,2200-01-01
36715138,80,APS,Anpartsselskab,2015-04-15,2200-01-01
36715308,80,APS,Anpartsselskab,2015-04-15,2200-01-01
36717289,80,APS,Anpartsselskab,2015-04-20,2200-01-01
36717882,80,APS,Anpartsselskab,2015-04-17,2200-01-01
36718463,80,APS,Anpartsselskab,2015-04-13,2016-04-13
36726792,80,APS,Anpartsselskab,2015-04-27,2200-01-01
36729589,80,APS,Anpartsselskab,2015-04-28,2200-01-01
36732881,80,APS,Anpartsselskab,2015-05-05,2200-01-01
36733314,80,APS,Anpartsselskab,2015-05-01,2200-01-01
36734035,80,APS,Anpartsselskab,2015-04-22,2200-01-01
36891920,80,APS,Anpartsselskab,2015-05-07,2200-01-01
36892137,80,APS,Anpartsselskab,2015-04-07,2200-01-01
36900024,80,APS,Anpartsselskab,2015-05-21,2200-01-01
36903775,80,APS,Anpartsselskab,2015-05-26,2200-01-01
36904429,80,APS,Anpartsselskab,2015-05-27,2200-01-01
36909412,80,APS,Anpartsselskab,2015-06-01,2200-01-01
36915609,80,APS,Anpartsselskab,2015-06-08,2200-01-01
36919612,80,APS,Anpartsselskab,2015-06-11,2200-01-01
36919841,80,APS,Anpartsselskab,2015-06-11,2200-01-01
36921943,80,APS,Anpartsselskab,2015-06-10,2018-10-24
36924691,80,APS,Anpartsselskab,2015-06-11,2200-01-01
36929871,80,APS,Anpartsselskab,2015-06-19,2200-01-01
36930039,80,APS,Anpartsselskab,2015-06-22,2200-01-01
36930047,80,APS,Anpartsselskab,2015-06-22,2200-01-01
36931507,80,APS,Anpartsselskab,2015-05-05,2200-01-01
36932368,80,APS,Anpartsselskab,2015-06-17,2200-01-01
36933062,80,APS,Anpartsselskab,2015-06-19,2200-01-01
36936649,80,APS,Anpartsselskab,2015-06-25,2017-10-12
36941030,80,APS,Anpartsselskab,2015-06-29,2200-01-01
36941227,80,APS,Anpartsselskab,2015-06-29,2200-01-01
36943378,80,APS,Anpartsselskab,2015-06-16,2200-01-01
36948418,80,APS,Anpartsselskab,2015-07-01,2017-04-18
36952024,80,APS,Anpartsselskab,2015-07-01,2200-01-01
36952792,80,APS,Anpartsselskab,2015-06-26,2200-01-01
36952806,80,APS,Anpartsselskab,2015-06-29,2200-01-01
36957360,80,APS,Anpartsselskab,2015-07-08,2200-01-01
36958359,80,APS,Anpartsselskab,2015-07-03,2200-01-01
36959193,80,APS,Anpartsselskab,2015-07-07,2200-01-01
36959363,80,APS,Anpartsselskab,2015-07-07,2019-03-07
36966114,80,APS,Anpartsselskab,2015-07-16,2200-01-01
36966890,80,APS,Anpartsselskab,2015-04-29,2200-01-01
36980664,80,APS,Anpartsselskab,2015-06-30,2015-08-09
36984384,80,APS,Anpartsselskab,2015-08-06,2200-01-01
37004588,80,APS,Anpartsselskab,2015-08-24,2018-05-16
37052086,80,APS,Anpartsselskab,2015-09-01,2200-01-01
37059749,80,APS,Anpartsselskab,2015-08-04,2200-01-01
37070130,80,APS,Anpartsselskab,2015-09-09,2018-01-26
37074268,80,APS,Anpartsselskab,2015-09-11,2200-01-01
37074578,80,APS,Anpartsselskab,2015-09-07,2200-01-01
37085944,80,APS,Anpartsselskab,2015-09-05,2200-01-01
37089796,80,APS,Anpartsselskab,2015-09-17,2200-01-01
37117099,80,APS,Anpartsselskab,2015-09-29,2200-01-01
37117528,80,APS,Anpartsselskab,2015-09-29,2200-01-01
37128112,80,APS,Anpartsselskab,2015-10-01,2200-01-01
37133345,80,APS,Anpartsselskab,2015-09-30,2200-01-01
37168246,80,APS,Anpartsselskab,2015-09-30,2200-01-01
37168467,80,APS,Anpartsselskab,2015-09-28,2200-01-01
37169641,80,APS,Anpartsselskab,2015-10-15,2017-12-22
37180777,80,APS,Anpartsselskab,2015-10-01,2017-06-27
37181447,80,APS,Anpartsselskab,2015-10-26,2015-11-25
37188824,80,APS,Anpartsselskab,2015-10-20,2015-12-14
37189235,80,APS,Anpartsselskab,2015-10-28,2200-01-01
37196746,80,APS,Anpartsselskab,2015-10-30,2200-01-01
37207764,80,APS,Anpartsselskab,2015-11-04,2200-01-01
37228850,80,APS,Anpartsselskab,2015-11-15,2200-01-01
37230421,80,APS,Anpartsselskab,2015-11-09,2200-01-01
37262390,80,APS,Anpartsselskab,2015-11-16,2019-01-14
37272272,80,APS,Anpartsselskab,2015-12-02,2200-01-01
37273058,80,APS,Anpartsselskab,2015-12-02,2018-06-30
37281301,80,APS,Anpartsselskab,2015-11-23,2200-01-01
37285889,80,APS,Anpartsselskab,2015-12-08,2200-01-01
37287938,80,APS,Anpartsselskab,2015-12-09,2018-02-23
37291269,80,APS,Anpartsselskab,2015-12-09,2017-09-14
37304239,80,APS,Anpartsselskab,2015-12-15,2200-01-01
37312762,80,APS,Anpartsselskab,2015-12-16,2200-01-01
37314013,80,APS,Anpartsselskab,2015-12-16,2200-01-01
37319422,80,APS,Anpartsselskab,2015-12-21,2200-01-01
37347531,80,APS,Anpartsselskab,2015-12-29,2200-01-01
37351415,80,APS,Anpartsselskab,2015-11-04,2200-01-01
37365610,80,APS,Anpartsselskab,2016-01-13,2200-01-01
37372447,80,APS,Anpartsselskab,2015-11-09,2200-01-01
37379557,80,APS,Anpartsselskab,2016-01-14,2200-01-01
37385603,80,APS,Anpartsselskab,2016-01-20,2200-01-01
37391727,80,APS,Anpartsselskab,2015-10-20,2200-01-01
37391964,80,APS,Anpartsselskab,2015-11-12,2200-01-01
37392057,80,APS,Anpartsselskab,2015-11-18,2016-11-17
37407097,80,APS,Anpartsselskab,2016-01-28,2200-01-01
37424366,80,APS,Anpartsselskab,2016-02-04,2017-10-26
37427497,80,APS,Anpartsselskab,2016-02-05,2016-08-25
37429457,80,APS,Anpartsselskab,2016-01-28,2200-01-01
37444316,80,APS,Anpartsselskab,2016-01-31,2200-01-01
37444480,80,APS,Anpartsselskab,2015-11-27,2200-01-01
37444960,80,APS,Anpartsselskab,2015-12-11,2200-01-01
37454338,80,APS,Anpartsselskab,2015-11-24,2200-01-01
37457140,80,APS,Anpartsselskab,2015-12-21,2200-01-01
37459674,80,APS,Anpartsselskab,2016-01-01,2200-01-01
37470120,80,APS,Anpartsselskab,2016-02-22,2200-01-01
37491888,80,APS,Anpartsselskab,2016-01-18,2200-01-01
37492442,80,APS,Anpartsselskab,2016-02-02,2200-01-01
37516058,80,APS,Anpartsselskab,2016-03-04,2200-01-01
37545414,80,APS,Anpartsselskab,2016-03-17,2200-01-01
37545694,80,APS,Anpartsselskab,2016-03-17,2200-01-01
37548588,80,APS,Anpartsselskab,2016-03-01,2200-01-01
37553727,80,APS,Anpartsselskab,2016-03-21,2017-06-14
37553778,80,APS,Anpartsselskab,2016-03-21,2200-01-01
37560235,80,APS,Anpartsselskab,2015-11-16,2200-01-01
37566926,80,APS,Anpartsselskab,2016-03-15,2200-01-01
37584673,80,APS,Anpartsselskab,2016-04-03,2200-01-01
37603570,80,APS,Anpartsselskab,2016-03-29,2200-01-01
37631566,80,APS,Anpartsselskab,2016-03-30,2200-01-01
37631655,80,APS,Anpartsselskab,2016-03-29,2200-01-01
37660434,80,APS,Anpartsselskab,2016-05-02,2200-01-01
37662283,80,APS,Anpartsselskab,2016-05-02,2200-01-01
37666025,80,APS,Anpartsselskab,2016-05-04,2019-01-11
37745324,80,APS,Anpartsselskab,2016-05-24,2016-07-10
37773727,80,APS,Anpartsselskab,2016-06-06,2200-01-01
37773743,80,APS,Anpartsselskab,2016-06-06,2200-01-01
37792020,80,APS,Anpartsselskab,2016-06-11,2200-01-01
37792861,80,APS,Anpartsselskab,2016-06-02,2200-01-01
37799564,80,APS,Anpartsselskab,2016-06-13,2200-01-01
37800775,80,APS,Anpartsselskab,2016-06-16,2200-01-01
37808342,80,APS,Anpartsselskab,2016-06-20,2200-01-01
37810002,80,APS,Anpartsselskab,2016-06-10,2200-01-01
37834718,80,APS,Anpartsselskab,2016-06-22,2200-01-01
37834874,80,APS,Anpartsselskab,2016-06-29,2200-01-01
37841595,80,APS,Anpartsselskab,2016-03-30,2200-01-01
37851574,80,APS,Anpartsselskab,2016-04-19,2200-01-01
37853860,80,APS,Anpartsselskab,2016-07-04,2200-01-01
37857033,80,APS,Anpartsselskab,2016-07-04,2200-01-01
37857599,80,APS,Anpartsselskab,2016-07-06,2200-01-01
37857769,80,APS,Anpartsselskab,2016-07-06,2200-01-01
37858986,80,APS,Anpartsselskab,2016-07-07,2200-01-01
37876607,80,APS,Anpartsselskab,2016-06-30,2200-01-01
37889377,80,APS,Anpartsselskab,2016-07-19,2200-01-01
37890340,80,APS,Anpartsselskab,2016-06-01,2200-01-01
37936448,80,APS,Anpartsselskab,2016-07-27,2200-01-01
37971006,80,APS,Anpartsselskab,2016-08-31,2200-01-01
37995762,80,APS,Anpartsselskab,2016-09-08,2200-01-01
38000535,80,APS,Anpartsselskab,2016-09-08,2200-01-01
38025023,80,APS,Anpartsselskab,2016-06-28,2200-01-01
38030671,80,APS,Anpartsselskab,2016-09-12,2200-01-01
38041525,80,APS,Anpartsselskab,2016-09-23,2200-01-01
38059998,80,APS,Anpartsselskab,2016-10-04,2200-01-01
38061275,80,APS,Anpartsselskab,2016-10-01,2200-01-01
38103342,80,APS,Anpartsselskab,2016-10-11,2200-01-01
38110136,80,APS,Anpartsselskab,2016-10-12,2200-01-01
38125494,80,APS,Anpartsselskab,2016-10-21,2200-01-01
38144359,80,APS,Anpartsselskab,2016-10-13,2200-01-01
38165321,80,APS,Anpartsselskab,2016-11-07,2200-01-01
38168517,80,APS,Anpartsselskab,2016-11-08,2200-01-01
38173766,80,APS,Anpartsselskab,2016-11-11,2200-01-01
38174193,80,APS,Anpartsselskab,2016-11-11,2200-01-01
38175750,80,APS,Anpartsselskab,2016-11-01,2200-01-01
38175785,80,APS,Anpartsselskab,2016-11-01,2018-09-26
38175793,80,APS,Anpartsselskab,2016-11-01,2200-01-01
38181513,80,APS,Anpartsselskab,2016-11-11,2200-01-01
38181653,80,APS,Anpartsselskab,2016-09-29,2200-01-01
